no_of_dependents,income_annum,loan_amount,loan_term,cibil_score,residential_assets_value,commercial_assets_value,luxury_assets_value,bank_asset_value,education_ Graduate,education_ Not Graduate,self_employed_ No,self_employed_ Yes,loan_status
1.0,0.4639175257731959,0.4362244897959184,0.0,0.3716666666666667,0.3664383561643836,0.36082474226804123,0.2731958762886598,0.35374149659863946,0.0,1.0,1.0,0.0, Approved
0.2,0.03092783505154639,0.04081632653061224,0.5555555555555556,0.9466666666666668,0.010273972602739725,0.02577319587628866,0.03865979381443299,0.020408163265306124,0.0,1.0,0.0,1.0, Approved
0.4,0.5979381443298969,0.4362244897959184,0.7777777777777777,0.8433333333333335,0.06506849315068493,0.10824742268041238,0.5128865979381444,0.2380952380952381,1.0,0.0,1.0,0.0, Approved
0.2,0.09278350515463918,0.08418367346938775,1.0,0.32500000000000007,0.05821917808219178,0.05670103092783505,0.07216494845360824,0.034013605442176874,1.0,0.0,1.0,0.0, Rejected
1.0,0.16494845360824742,0.12755102040816324,0.5555555555555556,0.2683333333333334,0.09931506849315068,0.10309278350515463,0.1134020618556701,0.1360544217687075,1.0,0.0,0.0,1.0, Rejected
1.0,0.288659793814433,0.2755102040816327,0.5555555555555556,0.2350000000000001,0.2945205479452055,0.12886597938144329,0.18041237113402062,0.1360544217687075,1.0,0.0,0.0,1.0, Rejected
0.6000000000000001,0.1134020618556701,0.08418367346938775,0.7777777777777777,0.54,0.08561643835616438,0.11855670103092783,0.07731958762886598,0.1292517006802721,0.0,1.0,1.0,0.0, Approved
0.6000000000000001,0.3505154639175258,0.2653061224489796,0.7777777777777777,0.020000000000000018,0.0821917808219178,0.08247422680412371,0.32989690721649484,0.35374149659863946,1.0,0.0,0.0,1.0, Rejected
0.0,0.3814432989690722,0.3520408163265306,1.0,0.8516666666666668,0.1986301369863014,0.18556701030927836,0.26288659793814434,0.36054421768707484,0.0,1.0,0.0,1.0, Approved
0.0,0.20618556701030927,0.15561224489795916,0.1111111111111111,0.9233333333333333,0.03424657534246575,0.08247422680412371,0.15979381443298968,0.08843537414965986,1.0,0.0,1.0,0.0, Approved
0.8,0.6804123711340205,0.6096938775510203,0.8888888888888888,0.08166666666666667,0.6472602739726028,0.0,0.39948453608247425,0.6394557823129252,0.0,1.0,1.0,0.0, Rejected
0.8,0.8144329896907216,0.4846938775510204,0.6666666666666665,0.8683333333333334,0.5684931506849316,0.4381443298969072,0.6572164948453608,0.5646258503401361,0.0,1.0,1.0,0.0, Approved
0.2,0.422680412371134,0.4107142857142857,1.0,0.16166666666666674,0.2328767123287671,0.31958762886597936,0.25515463917525777,0.38775510204081637,0.0,1.0,1.0,0.0, Rejected
0.6000000000000001,0.08247422680412371,0.0816326530612245,0.7777777777777777,0.8900000000000001,0.030821917808219176,0.08762886597938144,0.06958762886597938,0.04761904761904762,1.0,0.0,0.0,1.0, Approved
0.8,0.979381443298969,0.8163265306122448,0.8888888888888888,0.14500000000000002,0.4006849315068493,0.7371134020618556,0.5077319587628866,0.3673469387755102,0.0,1.0,0.0,1.0, Rejected
0.2,0.8247422680412371,0.645408163265306,0.1111111111111111,0.6433333333333333,0.07191780821917808,0.30412371134020616,0.4381443298969072,0.29931972789115646,1.0,0.0,1.0,0.0, Approved
0.4,0.9381443298969071,0.7321428571428571,0.5555555555555556,0.5916666666666668,0.273972602739726,0.35051546391752575,0.7628865979381443,0.33333333333333337,0.0,1.0,0.0,1.0, Approved
0.0,0.3402061855670103,0.2627551020408163,0.1111111111111111,0.14833333333333343,0.2876712328767123,0.24742268041237112,0.2268041237113402,0.17006802721088438,1.0,0.0,0.0,1.0, Approved
0.8,0.6494845360824741,0.3622448979591837,0.1111111111111111,0.4800000000000001,0.3561643835616438,0.4896907216494845,0.5798969072164949,0.435374149659864,1.0,0.0,1.0,0.0, Approved
0.4,0.4329896907216495,0.2627551020408163,1.0,0.31333333333333335,0.3732876712328767,0.12371134020618556,0.33247422680412375,0.3129251700680272,0.0,1.0,1.0,0.0, Rejected
0.6000000000000001,0.10309278350515463,0.05357142857142857,0.5555555555555556,0.30000000000000004,0.10616438356164383,0.005154639175257732,0.07216494845360824,0.11564625850340136,0.0,1.0,1.0,0.0, Rejected
0.0,0.0,0.007653061224489796,0.5555555555555556,0.6383333333333334,0.017123287671232876,0.010309278350515464,0.0025773195876288664,0.0,0.0,1.0,1.0,0.0, Approved
0.2,0.20618556701030927,0.1301020408163265,0.7777777777777777,0.5683333333333334,0.2054794520547945,0.0,0.11597938144329896,0.0816326530612245,0.0,1.0,0.0,1.0, Approved
0.0,0.44329896907216493,0.30357142857142855,1.0,0.018333333333333313,0.386986301369863,0.25773195876288657,0.3195876288659794,0.163265306122449,1.0,0.0,0.0,1.0, Rejected
0.0,0.010309278350515462,0.005102040816326529,0.8888888888888888,0.6700000000000002,0.0136986301369863,0.020618556701030927,0.02319587628865979,0.006802721088435375,1.0,0.0,1.0,0.0, Approved
0.8,0.26804123711340205,0.2040816326530612,0.6666666666666665,0.08666666666666667,0.17123287671232879,0.13402061855670103,0.17525773195876287,0.25170068027210885,0.0,1.0,1.0,0.0, Rejected
1.0,0.24742268041237112,0.22448979591836732,0.3333333333333333,0.9200000000000002,0.13013698630136988,0.03608247422680412,0.2577319587628866,0.22448979591836737,1.0,0.0,1.0,0.0, Approved
0.8,0.6391752577319587,0.5510204081632653,0.2222222222222222,0.2283333333333334,0.24315068493150682,0.5154639175257731,0.6262886597938144,0.27891156462585037,1.0,0.0,0.0,1.0, Rejected
0.4,0.4845360824742268,0.29846938775510207,1.0,0.3550000000000001,0.4897260273972603,0.4175257731958763,0.4639175257731959,0.326530612244898,1.0,0.0,0.0,1.0, Rejected
0.6000000000000001,0.7731958762886597,0.45408163265306123,1.0,0.7266666666666668,0.2705479452054795,0.7474226804123711,0.7422680412371134,0.6802721088435375,1.0,0.0,0.0,1.0, Approved
1.0,0.6907216494845361,0.48214285714285715,0.5555555555555556,0.18000000000000005,0.3458904109589041,0.25773195876288657,0.634020618556701,0.6122448979591837,0.0,1.0,1.0,0.0, Rejected
0.6000000000000001,0.8969072164948453,0.5280612244897959,0.6666666666666665,0.8583333333333334,0.010273972602739725,0.5567010309278351,0.5489690721649485,0.435374149659864,0.0,1.0,0.0,1.0, Approved
0.6000000000000001,0.12371134020618556,0.07653061224489796,0.0,0.5866666666666667,0.00684931506849315,0.10824742268041238,0.08247422680412371,0.1292517006802721,1.0,0.0,1.0,0.0, Approved
1.0,0.8762886597938143,0.461734693877551,0.5555555555555556,0.15666666666666673,0.6472602739726028,0.16494845360824742,0.6262886597938144,0.8163265306122449,1.0,0.0,0.0,1.0, Rejected
0.2,0.8144329896907216,0.7168367346938774,0.2222222222222222,0.74,0.6986301369863014,0.5412371134020618,0.5541237113402062,0.5238095238095238,1.0,0.0,1.0,0.0, Approved
0.8,0.30927835051546393,0.20663265306122447,0.8888888888888888,0.8366666666666667,0.017123287671232876,0.0,0.2268041237113402,0.3197278911564626,1.0,0.0,1.0,0.0, Approved
0.6000000000000001,0.14432989690721648,0.0816326530612245,0.4444444444444445,0.9066666666666667,0.15753424657534248,0.1134020618556701,0.12628865979381443,0.108843537414966,1.0,0.0,1.0,0.0, Approved
0.8,0.7938144329896907,0.6887755102040816,0.4444444444444445,0.43333333333333335,0.7945205479452054,0.7422680412371134,0.7268041237113402,0.7414965986394558,0.0,1.0,0.0,1.0, Approved
0.8,0.7319587628865979,0.37244897959183676,0.0,0.09666666666666668,0.4691780821917808,0.634020618556701,0.5180412371134021,0.49659863945578236,1.0,0.0,1.0,0.0, Rejected
0.6000000000000001,0.3917525773195876,0.2627551020408163,0.4444444444444445,0.030000000000000027,0.0547945205479452,0.26288659793814434,0.19845360824742267,0.33333333333333337,1.0,0.0,0.0,1.0, Rejected
0.6000000000000001,0.6391752577319587,0.39540816326530615,0.8888888888888888,0.5466666666666666,0.2397260273972603,0.13917525773195877,0.6314432989690721,0.36054421768707484,1.0,0.0,0.0,1.0, Approved
0.2,0.8144329896907216,0.7474489795918366,0.1111111111111111,0.6200000000000001,0.2842465753424658,0.26288659793814434,0.5360824742268041,0.3673469387755102,1.0,0.0,1.0,0.0, Approved
0.6000000000000001,0.4639175257731959,0.2423469387755102,0.6666666666666665,0.2400000000000001,0.2842465753424658,0.015463917525773195,0.3969072164948454,0.2585034013605442,1.0,0.0,1.0,0.0, Rejected
0.2,0.9896907216494845,0.5357142857142857,0.0,0.09333333333333338,0.791095890410959,0.634020618556701,0.654639175257732,0.9931972789115647,0.0,1.0,1.0,0.0, Rejected
1.0,0.0,0.0025510204081632647,0.2222222222222222,0.7033333333333334,0.0136986301369863,0.015463917525773195,0.0025773195876288664,0.006802721088435375,1.0,0.0,1.0,0.0, Approved
0.4,0.20618556701030927,0.21428571428571427,0.8888888888888888,0.7150000000000001,0.136986301369863,0.17010309278350516,0.18814432989690721,0.08843537414965986,0.0,1.0,1.0,0.0, Approved
0.2,0.5257731958762886,0.4464285714285714,0.5555555555555556,0.9816666666666667,0.5273972602739726,0.02577319587628866,0.37628865979381443,0.46258503401360546,0.0,1.0,1.0,0.0, Approved
0.6000000000000001,0.4639175257731959,0.41836734693877553,0.5555555555555556,0.7916666666666667,0.1404109589041096,0.08762886597938144,0.4381443298969072,0.2380952380952381,0.0,1.0,1.0,0.0, Approved
0.4,0.7010309278350515,0.5994897959183673,0.4444444444444445,0.6483333333333334,0.2910958904109589,0.27835051546391754,0.3969072164948454,0.5306122448979592,0.0,1.0,0.0,1.0, Approved
0.0,0.979381443298969,0.798469387755102,0.8888888888888888,0.5116666666666667,0.8356164383561644,0.4072164948453608,0.827319587628866,0.5102040816326531,1.0,0.0,1.0,0.0, Approved
0.4,0.4329896907216495,0.29846938775510207,1.0,0.20166666666666666,0.3219178082191781,0.13917525773195877,0.3969072164948454,0.23129251700680273,0.0,1.0,1.0,0.0, Rejected
0.4,0.0,0.012755102040816325,0.5555555555555556,0.30500000000000005,0.00684931506849315,0.010309278350515464,0.007731958762886597,0.020408163265306124,1.0,0.0,0.0,1.0, Rejected
0.6000000000000001,0.49484536082474223,0.3163265306122449,0.6666666666666665,0.9416666666666667,0.1643835616438356,0.4175257731958763,0.4948453608247423,0.4285714285714286,1.0,0.0,1.0,0.0, Approved
0.2,0.8350515463917525,0.5127551020408163,0.6666666666666665,0.08000000000000007,0.1952054794520548,0.6443298969072164,0.7422680412371134,0.3197278911564626,0.0,1.0,1.0,0.0, Rejected
0.2,0.6494845360824741,0.4005102040816326,0.2222222222222222,0.9366666666666668,0.07191780821917808,0.0,0.6108247422680413,0.6598639455782314,0.0,1.0,1.0,0.0, Approved
0.6000000000000001,0.7216494845360825,0.5433673469387754,0.0,0.5433333333333334,0.3664383561643836,0.08247422680412371,0.6855670103092784,0.25170068027210885,0.0,1.0,0.0,1.0, Approved
1.0,0.3505154639175258,0.3112244897959184,0.5555555555555556,0.8250000000000002,0.3664383561643836,0.13917525773195877,0.27835051546391754,0.326530612244898,1.0,0.0,0.0,1.0, Approved
0.4,0.8556701030927835,0.7806122448979591,0.2222222222222222,0.6066666666666667,0.1986301369863014,0.5103092783505154,0.5025773195876289,0.5034013605442177,0.0,1.0,0.0,1.0, Approved
0.8,0.5876288659793814,0.375,0.6666666666666665,0.5433333333333334,0.565068493150685,0.23711340206185566,0.44587628865979384,0.5578231292517007,0.0,1.0,0.0,1.0, Approved
0.4,0.6082474226804123,0.4872448979591837,0.3333333333333333,0.1316666666666667,0.18493150684931509,0.5567010309278351,0.36082474226804123,0.27891156462585037,0.0,1.0,0.0,1.0, Rejected
1.0,0.9999999999999999,0.6530612244897959,0.1111111111111111,0.9333333333333333,0.2705479452054795,0.010309278350515464,0.9716494845360825,0.3673469387755102,1.0,0.0,0.0,1.0, Approved
0.6000000000000001,0.7525773195876289,0.5433673469387754,0.6666666666666665,0.6300000000000001,0.3047945205479452,0.6237113402061856,0.5103092783505154,0.761904761904762,0.0,1.0,0.0,1.0, Approved
0.8,0.5257731958762886,0.3622448979591837,0.1111111111111111,0.08666666666666667,0.4349315068493151,0.25257731958762886,0.26288659793814434,0.2380952380952381,1.0,0.0,0.0,1.0, Rejected
0.6000000000000001,0.18556701030927833,0.09948979591836735,0.7777777777777777,0.45166666666666677,0.06164383561643835,0.20103092783505155,0.14175257731958762,0.08843537414965986,0.0,1.0,0.0,1.0, Approved
0.2,0.7525773195876289,0.49999999999999994,0.4444444444444445,0.615,0.06506849315068493,0.4536082474226804,0.4587628865979382,0.49659863945578236,1.0,0.0,0.0,1.0, Approved
0.6000000000000001,0.556701030927835,0.3163265306122449,0.5555555555555556,0.15833333333333333,0.2842465753424658,0.47938144329896903,0.5592783505154639,0.435374149659864,1.0,0.0,0.0,1.0, Rejected
0.4,0.8969072164948453,0.7193877551020408,0.2222222222222222,0.11166666666666669,0.7636986301369864,0.8556701030927835,0.5463917525773196,0.6326530612244898,1.0,0.0,1.0,0.0, Rejected
0.6000000000000001,0.0,0.007653061224489796,0.7777777777777777,0.8683333333333334,0.017123287671232876,0.005154639175257732,0.005154639175257732,0.006802721088435375,1.0,0.0,1.0,0.0, Approved
1.0,0.7010309278350515,0.6785714285714285,0.1111111111111111,0.9816666666666667,0.05136986301369863,0.21649484536082475,0.5695876288659794,0.5034013605442177,0.0,1.0,0.0,1.0, Approved
0.4,0.17525773195876287,0.1096938775510204,0.7777777777777777,0.5516666666666667,0.11301369863013698,0.13917525773195877,0.10824742268041236,0.1836734693877551,0.0,1.0,0.0,1.0, Approved
1.0,0.6701030927835051,0.5841836734693877,0.8888888888888888,0.6200000000000001,0.05821917808219178,0.34536082474226804,0.5283505154639175,0.3673469387755102,0.0,1.0,1.0,0.0, Approved
0.2,0.5670103092783505,0.5051020408163265,0.6666666666666665,0.2366666666666667,0.4041095890410959,0.37628865979381443,0.4536082474226804,0.44217687074829937,0.0,1.0,0.0,1.0, Rejected
1.0,0.8247422680412371,0.6836734693877551,0.1111111111111111,0.5716666666666668,0.5308219178082192,0.39690721649484534,0.5412371134020618,0.27891156462585037,0.0,1.0,0.0,1.0, Approved
0.6000000000000001,0.23711340206185563,0.22959183673469385,0.1111111111111111,0.8500000000000001,0.0958904109589041,0.17010309278350516,0.2345360824742268,0.25170068027210885,1.0,0.0,1.0,0.0, Approved
0.4,0.1958762886597938,0.16581632653061223,0.5555555555555556,0.8250000000000002,0.2123287671232877,0.0979381443298969,0.17783505154639176,0.163265306122449,0.0,1.0,0.0,1.0, Approved
0.4,0.27835051546391754,0.2525510204081633,0.4444444444444445,0.025000000000000022,0.2808219178082192,0.020618556701030927,0.15979381443298968,0.108843537414966,0.0,1.0,0.0,1.0, Rejected
0.8,0.2577319587628866,0.14795918367346936,0.7777777777777777,0.6283333333333334,0.00684931506849315,0.17010309278350516,0.15979381443298968,0.2585034013605442,0.0,1.0,1.0,0.0, Approved
0.8,0.6391752577319587,0.6020408163265305,0.2222222222222222,0.0,0.5582191780821918,0.5979381443298969,0.634020618556701,0.4761904761904762,0.0,1.0,0.0,1.0, Rejected
0.4,0.16494845360824742,0.1377551020408163,0.1111111111111111,0.8483333333333334,0.04452054794520548,0.0979381443298969,0.15463917525773196,0.163265306122449,0.0,1.0,0.0,1.0, Approved
1.0,0.556701030927835,0.4413265306122449,0.6666666666666665,0.2466666666666667,0.2328767123287671,0.18041237113402062,0.4793814432989691,0.46258503401360546,0.0,1.0,1.0,0.0, Rejected
0.8,0.16494845360824742,0.14030612244897958,0.6666666666666665,0.008333333333333415,0.023972602739726026,0.17010309278350516,0.08505154639175258,0.1360544217687075,1.0,0.0,0.0,1.0, Rejected
0.8,0.8659793814432989,0.4362244897959184,0.0,0.8116666666666668,0.4041095890410959,0.5463917525773195,0.46649484536082475,0.7210884353741497,0.0,1.0,1.0,0.0, Approved
0.2,0.845360824742268,0.5790816326530611,0.5555555555555556,0.595,0.5308219178082192,0.7628865979381443,0.8144329896907216,0.5578231292517007,0.0,1.0,0.0,1.0, Approved
0.6000000000000001,0.05154639175257732,0.04846938775510204,0.3333333333333333,0.5283333333333333,0.05821917808219178,0.020618556701030927,0.05412371134020618,0.06122448979591837,1.0,0.0,0.0,1.0, Approved
0.6000000000000001,0.6391752577319587,0.38010204081632654,0.6666666666666665,0.27833333333333343,0.5342465753424658,0.4690721649484536,0.46649484536082475,0.217687074829932,0.0,1.0,0.0,1.0, Rejected
0.0,0.49484536082474223,0.49999999999999994,0.2222222222222222,0.7466666666666668,0.2876712328767123,0.4381443298969072,0.28350515463917525,0.20408163265306123,1.0,0.0,0.0,1.0, Approved
0.6000000000000001,0.9896907216494845,0.645408163265306,0.4444444444444445,0.17333333333333334,0.839041095890411,0.34536082474226804,0.9458762886597938,0.7823129251700681,1.0,0.0,1.0,0.0, Rejected
0.6000000000000001,0.9381443298969071,0.9260204081632653,0.2222222222222222,0.21833333333333338,0.7568493150684932,0.7525773195876289,0.8402061855670103,0.5986394557823129,0.0,1.0,1.0,0.0, Rejected
0.8,0.6597938144329897,0.35714285714285715,0.3333333333333333,0.1183333333333334,0.3732876712328767,0.4896907216494845,0.4690721649484536,0.5034013605442177,0.0,1.0,0.0,1.0, Rejected
0.0,0.27835051546391754,0.26785714285714285,1.0,0.6566666666666667,0.2226027397260274,0.010309278350515464,0.2654639175257732,0.14285714285714288,1.0,0.0,0.0,1.0, Approved
0.2,0.556701030927835,0.5306122448979591,0.4444444444444445,0.265,0.3356164383561644,0.07216494845360824,0.3505154639175258,0.5510204081632654,0.0,1.0,0.0,1.0, Rejected
0.6000000000000001,0.6288659793814433,0.6020408163265305,0.7777777777777777,0.5933333333333335,0.4383561643835617,0.47938144329896903,0.38402061855670105,0.34693877551020413,0.0,1.0,0.0,1.0, Approved
1.0,0.979381443298969,0.7346938775510203,0.8888888888888888,0.72,0.1643835616438356,0.38144329896907214,0.9097938144329897,0.8435374149659864,0.0,1.0,0.0,1.0, Approved
0.4,0.3711340206185567,0.18622448979591835,1.0,0.8133333333333335,0.06164383561643835,0.26804123711340205,0.22938144329896906,0.380952380952381,0.0,1.0,0.0,1.0, Approved
0.2,0.4742268041237113,0.35714285714285715,0.1111111111111111,0.31500000000000006,0.4280821917808219,0.4072164948453608,0.4484536082474227,0.2448979591836735,0.0,1.0,1.0,0.0, Rejected
0.0,0.8247422680412371,0.7959183673469387,0.3333333333333333,0.17166666666666675,0.3972602739726028,0.4536082474226804,0.48195876288659795,0.41496598639455784,0.0,1.0,0.0,1.0, Rejected
0.0,0.288659793814433,0.23724489795918366,0.5555555555555556,0.5333333333333334,0.273972602739726,0.0,0.21391752577319587,0.2448979591836735,1.0,0.0,1.0,0.0, Approved
0.0,0.4020618556701031,0.3852040816326531,0.7777777777777777,0.00666666666666671,0.10616438356164383,0.26804123711340205,0.40979381443298973,0.2108843537414966,1.0,0.0,1.0,0.0, Rejected
1.0,0.7628865979381443,0.4387755102040816,0.2222222222222222,0.3500000000000001,0.3150684931506849,0.18041237113402062,0.3969072164948454,0.6666666666666667,0.0,1.0,1.0,0.0, Rejected
1.0,0.18556701030927833,0.15051020408163263,0.8888888888888888,0.17000000000000004,0.1404109589041096,0.10824742268041238,0.17783505154639176,0.07482993197278912,1.0,0.0,1.0,0.0, Rejected
0.0,0.17525773195876287,0.15561224489795916,1.0,0.6733333333333333,0.03424657534246575,0.17525773195876287,0.12886597938144329,0.1292517006802721,0.0,1.0,0.0,1.0, Approved
0.8,0.7938144329896907,0.7551020408163265,0.3333333333333333,0.023333333333333317,0.7568493150684932,0.23711340206185566,0.6623711340206185,0.5510204081632654,1.0,0.0,1.0,0.0, Rejected
1.0,0.04123711340206185,0.05357142857142857,0.8888888888888888,0.5516666666666667,0.023972602739726026,0.015463917525773195,0.04639175257731959,0.06122448979591837,0.0,1.0,1.0,0.0, Approved
0.6000000000000001,0.9175257731958762,0.4846938775510204,0.5555555555555556,0.6600000000000001,0.9006849315068494,0.39690721649484534,0.7680412371134021,0.9047619047619049,0.0,1.0,1.0,0.0, Approved
0.4,0.8350515463917525,0.4897959183673469,0.1111111111111111,0.19166666666666676,0.0821917808219178,0.4845360824742268,0.5515463917525774,0.5850340136054423,1.0,0.0,0.0,1.0, Rejected
0.4,0.9484536082474226,0.7576530612244897,0.7777777777777777,0.44166666666666676,0.04452054794520548,0.20103092783505155,0.7190721649484536,0.6122448979591837,1.0,0.0,0.0,1.0, Approved
0.4,0.13402061855670103,0.08418367346938775,0.1111111111111111,0.4733333333333334,0.136986301369863,0.06701030927835051,0.11597938144329896,0.11564625850340136,1.0,0.0,1.0,0.0, Approved
0.0,0.9072164948453607,0.7168367346938774,0.1111111111111111,0.52,0.003424657534246575,0.3711340206185567,0.6855670103092784,0.8979591836734695,0.0,1.0,1.0,0.0, Approved
0.4,0.22680412371134018,0.21683673469387754,0.8888888888888888,0.20166666666666666,0.11301369863013698,0.07731958762886598,0.16494845360824742,0.09523809523809525,0.0,1.0,1.0,0.0, Rejected
1.0,0.3711340206185567,0.3469387755102041,0.5555555555555556,0.39,0.1643835616438356,0.14948453608247422,0.2036082474226804,0.1904761904761905,1.0,0.0,1.0,0.0, Rejected
0.8,0.14432989690721648,0.11479591836734694,1.0,0.5683333333333334,0.14726027397260272,0.05154639175257732,0.0979381443298969,0.09523809523809525,0.0,1.0,0.0,1.0, Approved
0.0,0.3195876288659794,0.18877551020408162,0.5555555555555556,0.7916666666666667,0.2842465753424658,0.10824742268041238,0.18298969072164947,0.28571428571428575,0.0,1.0,0.0,1.0, Approved
0.2,0.17525773195876287,0.173469387755102,0.0,0.8900000000000001,0.136986301369863,0.11855670103092783,0.14175257731958762,0.09523809523809525,0.0,1.0,1.0,0.0, Approved
0.8,0.23711340206185563,0.1964285714285714,0.3333333333333333,0.27333333333333343,0.1404109589041096,0.15463917525773196,0.22422680412371132,0.20408163265306123,1.0,0.0,0.0,1.0, Rejected
0.2,0.9690721649484535,0.8724489795918366,0.0,0.8250000000000002,0.3287671232876712,0.04639175257731959,0.8170103092783505,0.6326530612244898,1.0,0.0,0.0,1.0, Approved
0.6000000000000001,0.7422680412371133,0.4642857142857143,0.3333333333333333,0.8633333333333335,0.3595890410958904,0.4536082474226804,0.7139175257731959,0.5714285714285715,1.0,0.0,1.0,0.0, Approved
0.8,0.9278350515463917,0.46683673469387754,0.0,0.9816666666666667,0.9246575342465754,0.21649484536082475,0.8505154639175257,0.6598639455782314,1.0,0.0,0.0,1.0, Approved
0.0,0.9381443298969071,0.8061224489795917,0.0,0.05166666666666675,0.2465753424657534,0.5773195876288659,0.6030927835051546,0.54421768707483,0.0,1.0,1.0,0.0, Approved
0.8,0.7835051546391752,0.4336734693877551,0.1111111111111111,0.15666666666666673,0.1267123287671233,0.6752577319587628,0.6185567010309279,0.489795918367347,1.0,0.0,1.0,0.0, Rejected
0.4,0.13402061855670103,0.10714285714285714,0.8888888888888888,0.21333333333333337,0.15753424657534248,0.06185567010309278,0.13659793814432988,0.07482993197278912,0.0,1.0,1.0,0.0, Rejected
0.0,0.7938144329896907,0.6632653061224489,0.3333333333333333,0.6100000000000001,0.16095890410958902,0.4742268041237113,0.46649484536082475,0.8027210884353743,0.0,1.0,0.0,1.0, Approved
0.6000000000000001,0.03092783505154639,0.030612244897959183,0.2222222222222222,0.15333333333333332,0.05136986301369863,0.010309278350515464,0.03865979381443299,0.04081632653061225,1.0,0.0,1.0,0.0, Rejected
0.0,0.05154639175257732,0.04081632653061224,0.8888888888888888,0.45333333333333337,0.05136986301369863,0.05154639175257732,0.04381443298969072,0.020408163265306124,1.0,0.0,1.0,0.0, Approved
0.2,0.16494845360824742,0.15816326530612243,0.2222222222222222,0.4,0.08904109589041095,0.16494845360824742,0.12113402061855669,0.07482993197278912,1.0,0.0,1.0,0.0, Rejected
0.2,0.24742268041237112,0.19897959183673466,0.5555555555555556,0.9233333333333333,0.15753424657534248,0.26288659793814434,0.15463917525773196,0.17006802721088438,0.0,1.0,1.0,0.0, Approved
0.4,0.9690721649484535,0.7882653061224489,0.5555555555555556,0.4633333333333334,0.3424657534246575,0.1134020618556701,0.6752577319587629,0.9183673469387755,0.0,1.0,1.0,0.0, Approved
0.0,0.5257731958762886,0.4413265306122449,0.1111111111111111,0.8166666666666667,0.07191780821917808,0.5257731958762887,0.5,0.5238095238095238,1.0,0.0,0.0,1.0, Approved
0.0,0.21649484536082472,0.14540816326530612,0.7777777777777777,0.76,0.10273972602739725,0.10824742268041238,0.18556701030927836,0.0816326530612245,0.0,1.0,0.0,1.0, Approved
0.0,0.20618556701030927,0.1964285714285714,0.6666666666666665,0.05833333333333335,0.09931506849315068,0.19072164948453607,0.17010309278350516,0.19727891156462588,0.0,1.0,0.0,1.0, Rejected
0.8,0.3814432989690722,0.30612244897959184,0.8888888888888888,0.8066666666666666,0.2636986301369863,0.3556701030927835,0.32989690721649484,0.1904761904761905,1.0,0.0,0.0,1.0, Approved
0.4,0.5154639175257731,0.42091836734693877,0.8888888888888888,0.11499999999999999,0.18835616438356162,0.44329896907216493,0.43041237113402064,0.46258503401360546,0.0,1.0,1.0,0.0, Rejected
0.2,0.8865979381443299,0.721938775510204,0.3333333333333333,0.5516666666666667,0.3801369863013699,0.6804123711340206,0.6365979381443299,0.5238095238095238,0.0,1.0,0.0,1.0, Approved
0.0,0.5463917525773195,0.3826530612244898,0.1111111111111111,0.9316666666666669,0.16095890410958902,0.4896907216494845,0.5438144329896908,0.19727891156462588,0.0,1.0,0.0,1.0, Approved
0.0,0.4845360824742268,0.4642857142857143,0.3333333333333333,0.5983333333333334,0.3047945205479452,0.08762886597938144,0.3711340206185567,0.33333333333333337,1.0,0.0,1.0,0.0, Approved
0.8,0.04123711340206185,0.022959183673469385,0.6666666666666665,0.06333333333333335,0.02054794520547945,0.02577319587628866,0.05154639175257732,0.034013605442176874,0.0,1.0,1.0,0.0, Rejected
0.4,0.3917525773195876,0.20918367346938774,0.2222222222222222,0.03833333333333333,0.386986301369863,0.05154639175257732,0.36082474226804123,0.27891156462585037,0.0,1.0,0.0,1.0, Rejected
0.6000000000000001,0.30927835051546393,0.2755102040816327,0.2222222222222222,0.6800000000000002,0.3082191780821918,0.29381443298969073,0.20103092783505155,0.10204081632653061,0.0,1.0,0.0,1.0, Approved
0.4,0.288659793814433,0.1913265306122449,0.6666666666666665,0.42500000000000004,0.22945205479452052,0.13917525773195877,0.23969072164948452,0.11564625850340136,0.0,1.0,0.0,1.0, Approved
1.0,0.6494845360824741,0.34438775510204084,0.4444444444444445,0.07000000000000006,0.5273972602739726,0.11855670103092783,0.36340206185567014,0.49659863945578236,0.0,1.0,1.0,0.0, Rejected
0.0,0.9381443298969071,0.5051020408163265,0.4444444444444445,0.7383333333333335,0.1678082191780822,0.09278350515463918,0.5567010309278351,0.9251700680272109,0.0,1.0,1.0,0.0, Approved
0.2,0.4123711340206186,0.2653061224489796,0.2222222222222222,0.2766666666666667,0.2568493150684932,0.36082474226804123,0.35309278350515466,0.3197278911564626,0.0,1.0,1.0,0.0, Rejected
0.2,0.22680412371134018,0.2040816326530612,0.2222222222222222,0.6400000000000001,0.1917808219178082,0.18041237113402062,0.12886597938144329,0.1564625850340136,1.0,0.0,0.0,1.0, Approved
0.8,0.30927835051546393,0.30357142857142855,0.6666666666666665,0.6383333333333334,0.0,0.05670103092783505,0.18556701030927836,0.19727891156462588,1.0,0.0,1.0,0.0, Rejected
0.0,0.8247422680412371,0.5229591836734693,0.6666666666666665,0.12,0.13356164383561642,0.005154639175257732,0.6649484536082474,0.35374149659863946,1.0,0.0,0.0,1.0, Rejected
0.2,0.04123711340206185,0.022959183673469385,0.4444444444444445,0.43500000000000005,0.03424657534246575,0.015463917525773195,0.028350515463917522,0.04081632653061225,1.0,0.0,1.0,0.0, Approved
